t,src,status,d1,d2
1788433255.508894,iPad,217,2,0
1788433255.525323,iPad,233,28,72
1788433255.525480,iPad,217,1,0
1788433255.541996,iPad,233,54,72
1788433255.558657,iPad,233,75,72
1788433255.575474,iPad,233,94,72
1788433255.575583,iPad,217,0,0
1788433255.592086,iPad,233,110,72
1788433255.608651,iPad,233,124,72
1788433255.625322,iPad,233,7,73
1788433255.641977,iPad,233,16,73
1788433255.658649,iPad,233,23,73
1788433255.675364,iPad,233,28,73
1788433255.692044,iPad,233,32,73
1788433255.708586,iPad,233,35,73
1788433255.725300,iPad,233,36,73
1788433255.742023,iPad,233,37,73
1788433255.858664,iPad,217,0,0
1788433255.858779,iPad,137,37,64
1788433256.559800,iPad,231,0,64
1788433256.559800,iPad,151,81,120
1788433256.608497,iPad,215,0,0
1788433256.608582,iPad,135,81,64
1788433256.709877,iPad,232,0,64
1788433256.709877,iPad,152,81,120
1788433256.775226,iPad,216,0,0
1788433256.775316,iPad,136,81,64
1788433256.809646,iPad,234,0,64
1788433256.809646,iPad,154,80,120
1788433256.841928,iPad,234,121,63
1788433256.858290,iPad,234,109,63
1788433256.875409,iPad,234,97,63
1788433256.892106,iPad,234,89,63
1788433256.908846,iPad,218,0,0
1788433256.908971,iPad,138,80,64
1788433256.993170,iPad,235,0,64
1788433256.993170,iPad,155,80,120
1788433257.025286,iPad,235,115,63
1788433257.025424,iPad,219,2,0
1788433257.041654,iPad,235,110,63
1788433257.058260,iPad,235,109,63
1788433257.058364,iPad,219,3,0
1788433257.058364,iPad,219,0,0
1788433257.058447,iPad,139,80,64
1788433257.143037,iPad,236,0,64
1788433257.143037,iPad,156,79,120
1788433257.208353,iPad,220,0,0
1788433257.208467,iPad,140,79,64
1788433257.293066,iPad,237,0,64
1788433257.293066,iPad,157,79,120
1788433257.358456,iPad,221,0,0
1788433257.358514,iPad,141,79,64
1788433257.426023,iPad,238,0,64
1788433257.426023,iPad,158,78,120
1788433257.491626,iPad,222,0,0
1788433257.491741,iPad,142,78,64
1788433257.576138,iPad,239,0,64
1788433257.576138,iPad,159,78,120
1788433257.624857,iPad,223,0,0
1788433257.624920,iPad,143,78,64
1788433257.726325,iPad,225,0,64
1788433257.726325,iPad,145,77,120
1788433257.774964,iPad,209,0,0
1788433257.775102,iPad,129,77,64
1788433257.892910,iPad,226,0,64
1788433257.892910,iPad,146,76,120
1788433257.941624,iPad,210,0,0
1788433257.941734,iPad,130,76,64
1788433258.126428,iPad,228,0,64
1788433258.126428,iPad,148,76,120
1788433258.191811,iPad,212,0,0
1788433258.191932,iPad,132,76,64
1788433258.459743,iPad,227,0,64
1788433258.459743,iPad,147,74,120
1788433258.508437,iPad,211,0,0
1788433258.508540,iPad,131,74,64
1788433258.843099,iPad,229,0,64
1788433258.843099,iPad,149,73,120
1788433258.925203,iPad,213,0,0
1788433258.925294,iPad,133,73,64
1788433259.626350,iPad,230,0,64
1788433259.626350,iPad,150,72,120
1788433259.658647,iPad,230,9,64
1788433259.674817,iPad,230,40,64
1788433259.692108,iPad,230,94,64
1788433259.708626,iPad,230,36,65
1788433259.725087,iPad,230,20,66
1788433259.741850,iPad,230,11,67
1788433259.758478,iPad,230,74,67
1788433259.775056,iPad,230,110,67
1788433259.791737,iPad,230,0,68
1788433259.808515,iPad,230,13,68
1788433259.825046,iPad,230,21,68
1788433259.841744,iPad,230,28,68
1788433259.858308,iPad,230,33,68
1788433259.875069,iPad,230,41,68
1788433259.891719,iPad,230,48,68
1788433259.908453,iPad,230,53,68
1788433259.925138,iPad,230,58,68
1788433259.941793,iPad,230,59,68
1788433259.958346,iPad,230,61,68
1788433259.975195,iPad,230,62,68
1788433260.008472,iPad,230,63,68
1788433260.057973,iPad,230,64,68
1788433260.091353,iPad,230,65,68
1788433260.124659,iPad,230,67,68
1788433260.191661,iPad,230,68,68
1788433260.241457,iPad,214,0,0
1788433260.241579,iPad,134,72,64
1788433260.626789,iPad,233,0,64
1788433260.626789,iPad,153,52,120
1788433260.674764,iPad,217,0,0
1788433260.674882,iPad,137,52,64
1788433260.809417,iPad,231,0,64
1788433260.809417,iPad,151,52,120
1788433260.858507,iPad,231,11,64
1788433260.874927,iPad,231,23,64
1788433260.891805,iPad,215,0,0
1788433260.891943,iPad,135,52,64
1788433260.959680,iPad,232,0,64
1788433260.959680,iPad,152,53,120
1788433261.024825,iPad,216,0,0
1788433261.024934,iPad,136,53,64
1788433261.125846,iPad,234,0,64
1788433261.125846,iPad,154,54,120
1788433261.174666,iPad,218,0,0
1788433261.174752,iPad,138,54,64
1788433261.259235,iPad,235,0,64
1788433261.259235,iPad,155,54,120
1788433261.291774,iPad,235,17,64
1788433261.291914,iPad,219,5,0
1788433261.308041,iPad,235,37,64
1788433261.308120,iPad,219,11,0
1788433261.324813,iPad,219,0,0
1788433261.324907,iPad,139,54,64
1788433261.592789,iPad,236,0,64
1788433261.592789,iPad,156,56,120
1788433261.641544,iPad,220,0,0
1788433261.641670,iPad,140,56,64
1788433261.992859,iPad,237,0,64
1788433261.992859,iPad,157,57,120
1788433262.074942,iPad,221,0,0
1788433262.075047,iPad,141,57,64
1788433262.342880,iPad,238,0,64
1788433262.342880,iPad,158,45,120
1788433262.441614,iPad,238,127,63
1788433262.475300,iPad,222,0,0
1788433262.475408,iPad,142,45,64
1788433262.726161,iPad,239,0,64
1788433262.726161,iPad,159,56,120
1788433263.108229,iPad,223,0,0
1788433263.108405,iPad,143,56,64
