t,src,status,d1,d2
1788426334.006085,Réseau Session RTP 1,232,111,58
1788426334.006085,Réseau Session RTP 1,233,21,58
1788426334.006085,Réseau Session RTP 1,216,26,0
1788426334.006085,Réseau Session RTP 1,217,4,0
1788426334.006315,Réseau Session RTP 1,232,90,58
1788426334.006315,Réseau Session RTP 1,233,107,57
1788426334.009929,Réseau Session RTP 1,233,58,57
1788426334.025113,Réseau Session RTP 1,217,2,0
1788426334.041113,Réseau Session RTP 1,217,0,0
1788426334.090968,Réseau Session RTP 1,232,97,58
1788426334.090968,Réseau Session RTP 1,216,0,0
1788426334.090968,Réseau Session RTP 1,136,51,64
1788426334.107133,Réseau Session RTP 1,233,65,57
1788426334.125023,Réseau Session RTP 1,217,0,0
1788426334.125023,Réseau Session RTP 1,137,57,64
1788426334.546284,Réseau Session RTP 1,234,0,64
1788426334.546284,Réseau Session RTP 1,154,40,120
1788426334.561365,Réseau Session RTP 1,235,0,64
1788426334.561365,Réseau Session RTP 1,155,43,120
1788426334.590528,Réseau Session RTP 1,235,50,64
1788426334.590528,Réseau Session RTP 1,219,5,0
1788426334.590528,Réseau Session RTP 1,234,34,64
1788426334.590528,Réseau Session RTP 1,218,11,0
1788426334.607334,Réseau Session RTP 1,235,38,65
1788426334.607334,Réseau Session RTP 1,219,10,0
1788426334.607334,Réseau Session RTP 1,234,40,65
1788426334.607334,Réseau Session RTP 1,218,40,0
1788426334.625053,Réseau Session RTP 1,235,116,65
1788426334.625053,Réseau Session RTP 1,219,7,0
1788426334.625053,Réseau Session RTP 1,234,9,66
1788426334.625053,Réseau Session RTP 1,218,38,0
1788426334.641004,Réseau Session RTP 1,235,86,66
1788426334.641004,Réseau Session RTP 1,219,3,0
1788426334.641004,Réseau Session RTP 1,234,114,66
1788426334.641004,Réseau Session RTP 1,218,32,0
1788426334.659098,Réseau Session RTP 1,235,63,67
1788426334.659098,Réseau Session RTP 1,219,2,0
1788426334.659098,Réseau Session RTP 1,234,98,67
1788426334.659098,Réseau Session RTP 1,218,29,0
1788426334.675244,Réseau Session RTP 1,235,26,68
1788426334.675244,Réseau Session RTP 1,219,0,0
1788426334.675244,Réseau Session RTP 1,234,61,68
1788426334.675244,Réseau Session RTP 1,218,24,0
1788426334.691114,Réseau Session RTP 1,235,117,68
1788426334.691114,Réseau Session RTP 1,234,17,69
1788426334.691114,Réseau Session RTP 1,218,21,0
1788426334.708704,Réseau Session RTP 1,235,59,69
1788426334.708704,Réseau Session RTP 1,234,93,69
1788426334.708704,Réseau Session RTP 1,218,19,0
1788426334.726344,Réseau Session RTP 1,235,114,69
1788426334.726344,Réseau Session RTP 1,234,35,70
1788426334.726344,Réseau Session RTP 1,218,16,0
1788426334.741191,Réseau Session RTP 1,235,56,70
1788426334.741191,Réseau Session RTP 1,234,98,70
1788426334.741191,Réseau Session RTP 1,218,14,0
1788426334.757170,Réseau Session RTP 1,235,119,70
1788426334.757170,Réseau Session RTP 1,234,40,71
1788426334.757170,Réseau Session RTP 1,218,13,0
1788426334.775120,Réseau Session RTP 1,235,47,71
1788426334.775120,Réseau Session RTP 1,234,103,71
1788426334.775120,Réseau Session RTP 1,218,12,0
1788426334.791164,Réseau Session RTP 1,235,89,71
1788426334.791164,Réseau Session RTP 1,234,24,72
1788426334.807342,Réseau Session RTP 1,235,3,72
1788426334.807342,Réseau Session RTP 1,234,73,72
1788426334.807342,Réseau Session RTP 1,218,11,0
1788426334.825220,Réseau Session RTP 1,235,38,72
1788426334.825220,Réseau Session RTP 1,234,101,72
1788426334.841108,Réseau Session RTP 1,235,59,72
1788426334.841108,Réseau Session RTP 1,234,1,73
1788426334.856428,Réseau Session RTP 1,235,87,72
1788426334.856428,Réseau Session RTP 1,234,21,73
1788426334.874699,Réseau Session RTP 1,235,101,72
1788426334.874699,Réseau Session RTP 1,234,35,73
1788426334.874699,Réseau Session RTP 1,218,10,0
1788426334.890580,Réseau Session RTP 1,235,115,72
1788426334.890580,Réseau Session RTP 1,234,56,73
1788426334.906479,Réseau Session RTP 1,235,122,72
1788426334.906479,Réseau Session RTP 1,234,70,73
1788426334.925099,Réseau Session RTP 1,235,8,73
1788426334.925099,Réseau Session RTP 1,234,98,73
1788426334.941389,Réseau Session RTP 1,235,21,73
1788426334.941389,Réseau Session RTP 1,234,126,73
1788426334.957353,Réseau Session RTP 1,235,28,73
1788426334.957353,Réseau Session RTP 1,234,33,74
1788426334.957353,Réseau Session RTP 1,218,9,0
1788426335.053545,Réseau Session RTP 1,235,35,73
1788426335.053545,Réseau Session RTP 1,234,47,74
1788426335.053545,Réseau Session RTP 1,218,0,0
1788426335.053545,Réseau Session RTP 1,138,40,64
1788426335.053545,Réseau Session RTP 1,219,0,0
1788426335.053545,Réseau Session RTP 1,139,43,64
1788426335.053545,Réseau Session RTP 1,235,42,73
1788426335.365357,Réseau Session RTP 1,236,0,64
1788426335.365357,Réseau Session RTP 1,156,35,120
1788426335.374640,Réseau Session RTP 1,237,0,64
1788426335.374640,Réseau Session RTP 1,157,33,120
1788426335.407387,Réseau Session RTP 1,237,24,64
1788426335.407387,Réseau Session RTP 1,221,8,0
1788426335.425074,Réseau Session RTP 1,236,61,64
1788426335.425074,Réseau Session RTP 1,220,3,0
1788426335.425074,Réseau Session RTP 1,237,18,65
1788426335.425074,Réseau Session RTP 1,221,30,0
1788426335.441618,Réseau Session RTP 1,236,103,65
1788426335.441618,Réseau Session RTP 1,220,8,0
1788426335.441618,Réseau Session RTP 1,237,116,65
1788426335.441618,Réseau Session RTP 1,221,35,0
1788426335.457274,Réseau Session RTP 1,236,114,66
1788426335.457274,Réseau Session RTP 1,220,10,0
1788426335.457274,Réseau Session RTP 1,237,93,66
1788426335.457274,Réseau Session RTP 1,221,30,0
1788426335.475440,Réseau Session RTP 1,236,126,67
1788426335.475440,Réseau Session RTP 1,237,77,67
1788426335.475440,Réseau Session RTP 1,221,28,0
1788426335.578460,Réseau Session RTP 1,236,124,68
1788426335.578460,Réseau Session RTP 1,220,11,0
1788426335.578460,Réseau Session RTP 1,237,47,68
1788426335.578460,Réseau Session RTP 1,221,26,0
1788426335.578460,Réseau Session RTP 1,236,100,69
1788426335.578460,Réseau Session RTP 1,237,17,69
1788426335.578460,Réseau Session RTP 1,221,24,0
1788426335.578460,Réseau Session RTP 1,236,49,70
1788426335.578460,Réseau Session RTP 1,220,10,0
1788426335.578460,Réseau Session RTP 1,237,100,69
1788426335.578460,Réseau Session RTP 1,221,22,0
1788426335.578460,Réseau Session RTP 1,236,119,70
1788426335.578460,Réseau Session RTP 1,220,9,0
1788426335.578692,Réseau Session RTP 1,237,49,70
1788426335.578692,Réseau Session RTP 1,221,21,0
1788426335.578692,Réseau Session RTP 1,236,47,71
1788426335.578692,Réseau Session RTP 1,220,8,0
1788426335.578692,Réseau Session RTP 1,237,105,70
1788426335.578692,Réseau Session RTP 1,221,20,0
1788426335.578692,Réseau Session RTP 1,236,89,71
1788426335.578692,Réseau Session RTP 1,237,26,71
1788426335.578692,Réseau Session RTP 1,221,19,0
1788426335.591226,Réseau Session RTP 1,236,17,72
1788426335.591226,Réseau Session RTP 1,237,89,71
1788426335.591226,Réseau Session RTP 1,221,18,0
1788426335.606455,Réseau Session RTP 1,236,66,72
1788426335.606455,Réseau Session RTP 1,220,7,0
1788426335.606455,Réseau Session RTP 1,237,10,72
1788426335.606455,Réseau Session RTP 1,221,17,0
1788426335.625250,Réseau Session RTP 1,236,101,72
1788426335.625250,Réseau Session RTP 1,220,6,0
1788426335.625250,Réseau Session RTP 1,237,45,72
1788426335.641181,Réseau Session RTP 1,236,1,73
1788426335.641181,Réseau Session RTP 1,220,5,0
1788426335.641181,Réseau Session RTP 1,237,66,72
1788426335.657176,Réseau Session RTP 1,236,21,73
1788426335.657176,Réseau Session RTP 1,237,87,72
1788426335.674935,Réseau Session RTP 1,236,28,73
1788426335.674935,Réseau Session RTP 1,237,101,72
1788426335.674935,Réseau Session RTP 1,221,16,0
1788426335.691068,Réseau Session RTP 1,236,35,73
1788426335.691068,Réseau Session RTP 1,220,4,0
1788426335.691068,Réseau Session RTP 1,237,108,72
1788426335.707119,Réseau Session RTP 1,236,49,73
1788426335.707119,Réseau Session RTP 1,237,122,72
1788426335.725292,Réseau Session RTP 1,236,56,73
1788426335.725292,Réseau Session RTP 1,237,8,73
1788426335.725292,Réseau Session RTP 1,221,17,0
1788426335.741695,Réseau Session RTP 1,236,63,73
1788426335.741695,Réseau Session RTP 1,237,15,73
1788426335.756399,Réseau Session RTP 1,236,77,73
1788426335.756399,Réseau Session RTP 1,237,28,73
1788426335.774971,Réseau Session RTP 1,236,98,73
1788426335.774971,Réseau Session RTP 1,237,49,73
1788426335.791032,Réseau Session RTP 1,236,119,73
1788426335.791032,Réseau Session RTP 1,237,77,73
1788426335.791032,Réseau Session RTP 1,221,16,0
1788426335.807365,Réseau Session RTP 1,236,19,74
1788426335.807365,Réseau Session RTP 1,237,105,73
1788426335.825233,Réseau Session RTP 1,236,40,74
1788426335.825233,Réseau Session RTP 1,237,5,74
1788426335.841162,Réseau Session RTP 1,236,75,74
1788426335.841162,Réseau Session RTP 1,237,47,74
1788426335.857064,Réseau Session RTP 1,236,117,74
1788426335.857064,Réseau Session RTP 1,237,82,74
1788426335.876137,Réseau Session RTP 1,236,31,75
1788426335.876137,Réseau Session RTP 1,237,117,74
1788426335.892810,Réseau Session RTP 1,236,66,75
1788426335.892810,Réseau Session RTP 1,237,31,75
1788426335.906538,Réseau Session RTP 1,236,101,75
1788426335.906538,Réseau Session RTP 1,237,59,75
1788426335.924498,Réseau Session RTP 1,236,1,76
1788426335.924498,Réseau Session RTP 1,220,3,0
1788426335.924498,Réseau Session RTP 1,237,87,75
1788426335.924498,Réseau Session RTP 1,221,15,0
1788426335.940457,Réseau Session RTP 1,236,15,76
1788426335.940457,Réseau Session RTP 1,237,101,75
1788426335.956503,Réseau Session RTP 1,236,29,76
1788426335.956503,Réseau Session RTP 1,237,115,75
1788426335.975296,Réseau Session RTP 1,236,43,76
1788426335.975296,Réseau Session RTP 1,237,122,75
1788426335.991266,Réseau Session RTP 1,220,2,0
1788426336.191546,Réseau Session RTP 1,220,0,0
1788426336.191546,Réseau Session RTP 1,140,35,64
1788426336.191546,Réseau Session RTP 1,221,0,0
1788426336.191546,Réseau Session RTP 1,141,33,64
1788426336.669181,Réseau Session RTP 1,238,0,64
1788426336.669181,Réseau Session RTP 1,158,29,120
1788426336.763587,Réseau Session RTP 1,222,0,0
1788426336.763587,Réseau Session RTP 1,142,29,64
1788426336.909433,Réseau Session RTP 1,239,0,64
1788426336.909433,Réseau Session RTP 1,159,33,120
1788426336.941418,Réseau Session RTP 1,239,5,65
1788426336.956649,Réseau Session RTP 1,239,96,65
1788426336.974496,Réseau Session RTP 1,239,65,66
1788426336.990691,Réseau Session RTP 1,239,35,67
1788426337.006754,Réseau Session RTP 1,239,12,68
1788426337.025193,Réseau Session RTP 1,239,110,68
1788426337.041152,Réseau Session RTP 1,239,86,69
1788426337.057098,Réseau Session RTP 1,239,56,70
1788426337.151811,Réseau Session RTP 1,239,26,71
1788426337.151811,Réseau Session RTP 1,239,110,71
1788426337.151811,Réseau Session RTP 1,239,52,72
1788426337.151811,Réseau Session RTP 1,239,15,73
1788426337.151811,Réseau Session RTP 1,239,84,73
1788426337.157133,Réseau Session RTP 1,239,112,73
1788426337.157133,Réseau Session RTP 1,223,0,0
1788426337.157133,Réseau Session RTP 1,143,33,64
1788426337.265425,Réseau Session RTP 1,225,0,64
1788426337.265425,Réseau Session RTP 1,145,43,120
1788426337.325270,Réseau Session RTP 1,225,31,65
1788426337.341238,Réseau Session RTP 1,225,96,65
1788426337.357399,Réseau Session RTP 1,225,44,66
1788426337.374302,Réseau Session RTP 1,209,0,0
1788426337.374302,Réseau Session RTP 1,129,43,64
1788426337.475093,Réseau Session RTP 1,226,0,64
1788426337.475093,Réseau Session RTP 1,146,49,120
1788426337.525095,Réseau Session RTP 1,226,119,64
1788426337.525095,Réseau Session RTP 1,210,4,0
1788426337.541264,Réseau Session RTP 1,226,75,65
1788426337.557338,Réseau Session RTP 1,226,9,66
1788426337.557338,Réseau Session RTP 1,210,3,0
1788426337.573273,Réseau Session RTP 1,226,51,66
1788426337.573273,Réseau Session RTP 1,210,0,0
1788426337.573273,Réseau Session RTP 1,130,49,64
1788426337.674439,Réseau Session RTP 1,227,0,64
1788426337.674439,Réseau Session RTP 1,147,53,120
1788426337.763539,Réseau Session RTP 1,211,0,0
1788426337.763539,Réseau Session RTP 1,131,53,64
1788426337.959125,Réseau Session RTP 1,228,0,64
1788426337.959125,Réseau Session RTP 1,148,43,120
1788426338.040828,Réseau Session RTP 1,212,0,0
1788426338.040828,Réseau Session RTP 1,132,43,64
1788426338.199424,Réseau Session RTP 1,229,0,64
1788426338.199424,Réseau Session RTP 1,149,39,120
1788426338.316812,Réseau Session RTP 1,213,0,0
1788426338.316812,Réseau Session RTP 1,133,39,64
