t_s,port,port_name,status,d1,d2
6314.665424,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,53,64
6314.667254,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,111,63
6314.667256,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,121,63
6314.667256,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,3,64
6314.667257,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,13,64
6314.678535,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,74,64
6314.691598,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,94,64
6314.704116,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,104,64
6314.709107,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,71,63
6314.710877,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,152,52,127
6314.710892,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,136,51,0
6314.711275,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,23,64
6314.711277,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,33,64
6314.711277,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,43,64
6314.711278,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,53,64
6314.711278,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,64,64
6314.711278,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,74,64
6314.713391,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,84,64
6314.719272,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,81,63
6314.733479,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,101,63
6314.747658,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,112,63
6314.755232,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,94,64
6314.755234,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,104,64
6314.755235,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,71,63
6314.757275,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,152,52,127
6314.757276,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,136,51,0
6314.757277,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,81,63
6314.757277,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,91,63
6314.757278,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,101,63
6314.758181,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,4,64
6314.770715,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,14,64
6314.782420,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,24,64
6314.793030,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,44,64
6314.800268,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,112,63
6314.800274,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,122,63
6314.800275,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,4,64
6314.802276,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,14,64
6314.802282,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,24,64
6314.802284,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,34,64
6314.802285,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,44,64
6314.803764,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,54,64
6314.814927,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,74,64
6314.826667,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,84,64
6314.840295,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,104,64
6314.845288,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,54,64
6314.845291,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,64,64
6314.845291,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,74,64
6314.847310,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,84,64
6314.847312,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,94,64
6314.847313,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,104,64
6314.848647,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,72,63
6314.850341,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,152,53,127
6314.850343,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,136,52,0
6314.859047,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,82,63
6314.872538,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,92,63
6314.883364,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,112,63
6314.890381,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,72,63
6314.890383,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,152,53,127
6314.890384,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,136,52,0
6314.890384,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,82,63
6314.892345,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,92,63
6314.892347,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,102,63
6314.892348,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,112,63
6314.897359,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,122,63
6314.910902,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,14,64
6314.924224,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,25,64
6314.935201,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,122,63
6314.935204,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,4,64
6314.935204,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,14,64
6314.935854,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,41,64
6314.937167,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,25,64
6314.947932,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,65,64
6314.959574,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,74,64
6314.972959,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,95,64
6314.980315,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,41,64
6314.980317,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,55,64
6314.980317,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,65,64
6314.982260,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,74,64
6314.982262,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,85,64
6314.982263,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,95,64
6314.985454,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,105,64
6314.989309,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,73,63
6314.990789,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,152,54,127
6314.990791,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,136,53,0
6314.999909,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,83,63
6315.015168,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,103,63
6315.024695,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,113,63
6315.025429,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,105,64
6315.025431,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,73,63
6315.025431,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,152,54,127
6315.025432,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,136,53,0
6315.027279,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,83,63
6315.027281,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,93,63
6315.027282,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,103,63
6315.027282,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,113,63
6315.038032,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,122,63
6315.051789,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,15,64
6315.064008,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,35,64
6315.070297,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,122,63
6315.070299,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,5,64
6315.070300,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,15,64
6315.072254,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,24,64
6315.072255,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,35,64
6315.076671,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,45,64
6315.086787,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,55,64
6315.096965,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,76,64
6315.109106,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,86,64
6315.115286,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,45,64
6315.115288,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,55,64
6315.115288,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,65,64
6315.117225,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,76,64
6315.117227,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,86,64
6315.121673,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,106,64
6315.130796,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,73,63
6315.131540,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,152,55,127
6315.132604,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,136,54,0
6315.142319,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,83,63
6315.152808,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,93,63
6315.160278,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,95,64
6315.160280,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,106,64
6315.160281,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,73,63
6315.162240,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,152,55,127
6315.162242,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,136,54,0
6315.162243,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,83,63
6315.162243,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,93,63
6315.162244,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,103,63
6315.163421,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,103,63
6315.174699,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,124,63
6315.187557,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,16,64
6315.199696,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,26,64
6315.205238,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,113,63
6315.212569,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,46,64
6315.224579,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,56,64
6315.237341,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,76,64
6315.248620,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,86,64
6315.250242,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,124,63
6315.250245,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,6,64
6315.250245,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,16,64
6315.252322,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,26,64
6315.252325,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,35,64
6315.252325,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,46,64
6315.252326,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,56,64
6315.262203,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,96,64
6315.270356,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,74,63
6315.271947,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,152,56,127
6315.271949,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,136,55,0
6315.284214,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,84,63
6315.295295,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,66,64
6315.295301,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,76,64
6315.295303,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,86,64
6315.295507,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,104,63
6315.297282,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,96,64
6315.297285,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,106,64
6315.297285,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,74,63
6315.297286,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,152,56,127
6315.297286,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,136,55,0
6315.306586,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,114,63
6315.320111,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,6,64
6315.333456,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,15,64
6315.340297,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,84,63
6315.340299,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,94,63
6315.340300,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,104,63
6315.342276,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,114,63
6315.342278,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,124,63
6315.342279,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,6,64
6315.342279,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,15,64
6315.345163,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,26,64
6315.358580,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,47,64
6315.368583,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,57,64
6315.382633,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,77,64
6315.385118,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,26,64
6315.385121,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,36,64
6315.385121,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,47,64
6315.387249,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,57,64
6315.387252,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,67,64
6315.387252,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,77,64
6315.394526,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,97,64
6315.406347,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,107,64
6315.410717,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,74,63
6315.412366,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,152,57,127
6315.412369,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,136,56,0
6315.422703,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,84,63
6315.430250,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,86,64
6315.430252,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,97,64
6315.430253,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,107,64
6315.432232,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,74,63
6315.432234,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,152,57,127
6315.432235,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,136,56,0
6315.432235,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,84,63
6315.432235,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,95,63
6315.435963,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,105,63
6315.449259,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,114,63
6315.459009,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,124,63
6315.470478,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,17,64
6315.475185,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,105,63
6315.475192,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,114,63
6315.475193,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,124,63
6315.477193,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,7,64
6315.477195,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,17,64
6315.483959,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,27,64
6315.494171,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,47,64
6315.505012,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,57,64
6315.518586,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,66,64
6315.520180,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,27,64
6315.520182,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,35,64
6315.520183,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,47,64
6315.522136,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,57,64
6315.522139,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,66,64
6315.530210,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,88,64
6315.543360,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,98,64
6315.552029,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,75,63
6315.554470,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,152,58,127
6315.554472,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,136,57,0
6315.563213,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,85,63
6315.565307,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,77,64
6315.565310,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,88,64
6315.565310,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,98,64
6315.567283,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,108,64
6315.567286,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,75,63
6315.567286,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,152,58,127
6315.567287,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,136,57,0
6315.567287,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,85,63
6315.576384,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,95,63
6315.587711,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,115,63
6315.600852,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,125,63
6315.610264,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,95,63
6315.610266,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,105,63
6315.611979,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,18,64
6315.613282,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,115,63
6315.613284,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,125,63
6315.613285,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,8,64
6315.625994,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,28,64
6315.639760,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,47,64
6315.650479,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,58,64
6315.655267,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,18,64
6315.655270,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,28,64
6315.655270,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,37,64
6315.658270,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,47,64
6315.658272,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,58,64
6315.658273,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,67,64
6315.663798,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,78,64
6315.675882,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,98,64
6315.686739,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,108,64
6315.692641,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,232,75,63
6315.694577,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,152,59,127
6315.696478,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,136,58,0
6315.696887,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,216,0,0
6315.697636,32:0,SAMSUNG_Android SAMSUNG_Android MIDI 1,136,59,64
6315.700307,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,78,64
6315.700309,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,88,64
6315.700310,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,98,64
6315.702356,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,108,64
6315.702358,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,232,75,63
6315.746258,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,152,59,127
6315.746261,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,136,58,0
6315.746261,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,216,0,0
6315.746262,128:0,Tab S8 Ultra de Pedro Tab S8 Ultra de Pedro Bluetooth,136,59,64
